instrumentToken,instrumentName,name,lastPrice,expiry,strike,tickSize,lotSize,instrumentType,segment,exchange,isin,multiplier,exchangeToken,OptionType
1488,L&TFINANCE,Sec Red NCDs - Tranche I - Ser I - Cat- III & IV - 8.45% Per Annum,1028.21,0,0,0.010000,1,NY,-,NSE,INE027E07AS6,1,15478,-
21197,INDIGRID,Sec Red NCDs - Tranche I - Ser I - Cat. I & II 6.65% Per Annum.,0,0,0,0.010000,1,NA,-,NSE,INE219X07173,1,3418,-
270,PCHFL,Sec Red NCDs - Tranche I - Ser I - Cat. I & II 8.10% Per Annum.,0,0,0,0.010000,1,N1,-,NSE,INE516Y07337,1,5120,-
21202,INDIGRID,Sec Red NCDs - Tranche I - Ser I - Cat. III & IV 6.75% Per Annum.,0,0,0,0.010000,1,NB,-,NSE,INE219X07181,1,3420,-
378,PCHFL,Sec Red NCDs - Tranche I - Ser I - Cat. III & IV 8.35% Per Annum.,0,0,0,0.010000,1,N2,-,NSE,INE516Y07386,1,5123,-
11937,L&TFINANCE,Sec Red NCDs - Tranche I - Ser II - Cat- I & II - Zero Coupon.,0,0,0,0.010000,1,NZ,-,NSE,INE027E07AT4,1,15562,-
11938,L&TFINANCE,Sec Red NCDs - Tranche I - Ser II - Cat- III & IV - Zero Coupon.,0,0,0,0.010000,1,Y1,-,NSE,INE027E07AU2,1,15586,-
379,PCHFL,Sec Red NCDs - Tranche I - Ser II - Cat. I & II - Zero Coupon.,0,0,0,0.010000,1,N3,-,NSE,INE516Y07345,1,5126,-
21203,INDIGRID,Sec Red NCDs - Tranche I - Ser II - Cat. I & II 7.45% Per Annum.,0,0,0,0.010000,1,NC,-,NSE,INE219X07199,1,3422,-
556,PCHFL,Sec Red NCDs - Tranche I - Ser II - Cat. III & IV - Zero Coupon.,0,0,0,0.010000,1,N4,-,NSE,INE516Y07394,1,5129,-
21206,INDIGRID,Sec Red NCDs - Tranche I - Ser II - Cat. III & IV 7.60% Per Annum.,0,0,0,0.010000,1,ND,-,NSE,INE219X07207,1,3425,-
12226,L&TFINANCE,Sec Red NCDs - Tranche I - Ser III - Cat- I & II - 7.96% Monthly Coupon.,0,0,0,0.010000,1,Y2,-,NSE,INE027E07AV0,1,15604,-
16830,L&TFINANCE,Sec Red NCDs - Tranche I - Ser III - Cat- I & II - 9.10% Per Annum.,0,0,0,0.010000,1,NB,-,NSE,INE027E07923,1,9212,-
12227,L&TFINANCE,Sec Red NCDs - Tranche I - Ser III - Cat- III & IV - 8.15% Monthly Coupon.,1012,0,0,0.010000,1,Y3,-,NSE,INE027E07AW8,1,15628,-
16835,L&TFINANCE,Sec Red NCDs - Tranche I - Ser III - Cat- III & IV - 9.25% Per Annum.,1060,0,0,0.010000,1,NC,-,NSE,INE027E07931,1,9214,-
21207,INDIGRID,Sec Red NCDs - Tranche I - Ser III - Cat. I & II 7.70% Per Annum.,0,0,0,0.010000,1,NE,-,NSE,INE219X07215,1,3428,-
557,PCHFL,Sec Red NCDs - Tranche I - Ser III - Cat. I & II 8.25% Per Annum.,1000,0,0,0.010000,1,N5,-,NSE,INE516Y07352,1,5132,-
21208,INDIGRID,Sec Red NCDs - Tranche I - Ser III - Cat. III & IV 7.90% Per Annum.,0,0,0,0.010000,1,NF,-,NSE,INE219X07223,1,3433,-
736,PCHFL,Sec Red NCDs - Tranche I - Ser III - Cat. III & IV 8.50% Per Annum.,0,0,0,0.010000,1,N6,-,NSE,INE516Y07402,1,5134,-
12228,L&TFINANCE,Sec Red NCDs - Tranche I - Ser IV - Cat- I & II - 8.45% Per Annum.,0,0,0,0.010000,1,Y4,-,NSE,INE027E07AX6,1,15641,-
16836,L&TFINANCE,Sec Red NCDs - Tranche I - Ser IV - Cat- I & II - 8.75% Monthly Coupon.,0,0,0,0.010000,1,ND,-,NSE,INE027E07949,1,9216,-
12229,L&TFINANCE,Sec Red NCDs - Tranche I - Ser IV - Cat- III & IV - 8.60% Per Annum.,0,0,0,0.010000,1,Y5,-,NSE,INE027E07AY4,1,15656,-
16843,L&TFINANCE,Sec Red NCDs - Tranche I - Ser IV - Cat- III & IV - 8.89% Monthly Coupon.,0,0,0,0.010000,1,NE,-,NSE,INE027E07956,1,9227,-
21209,INDIGRID,Sec Red NCDs - Tranche I - Ser IV - Cat. I & II 7.49% Quarterly.,0,0,0,0.010000,1,NG,-,NSE,INE219X07231,1,3442,-
739,PCHFL,Sec Red NCDs - Tranche I - Ser IV - Cat. I & II 8.50% Per Annum.,0,0,0,0.010000,1,N7,-,NSE,INE516Y07360,1,5145,-
21210,INDIGRID,Sec Red NCDs - Tranche I - Ser IV - Cat. III & IV 7.69% Quarterly.,0,0,0,0.010000,1,NH,-,NSE,INE219X07249,1,3451,-
740,PCHFL,Sec Red NCDs - Tranche I - Ser IV - Cat. III & IV 8.75% Per Annum.,1057.9,0,0,0.010000,1,N8,-,NSE,INE516Y07410,1,5151,-
12230,L&TFINANCE,Sec Red NCDs - Tranche I - Ser V - Cat- I & II - 8.15% Monthly Coupon.,0,0,0,0.010000,1,Y6,-,NSE,INE027E07AZ1,1,15684,-
19136,L&TFINANCE,Sec Red NCDs - Tranche I - Ser V - Cat- I & II - 9.20% Per Annum.,0,0,0,0.010000,1,NF,-,NSE,INE027E07964,1,9229,-
12231,L&TFINANCE,Sec Red NCDs - Tranche I - Ser V - Cat- III & IV - 8.29% Monthly Coupon.,0,0,0,0.010000,1,Y7,-,NSE,INE027E07BA2,1,15733,-
19138,L&TFINANCE,Sec Red NCDs - Tranche I - Ser V - Cat- III & IV - 9.35% Per Annum.,0,0,0,0.010000,1,NG,-,NSE,INE027E07972,1,9231,-
21211,INDIGRID,Sec Red NCDs - Tranche I - Ser V - Cat. I & II 7.95% Per Annum.,0,0,0,0.010000,1,NI,-,NSE,INE219X07256,1,3457,-
882,PCHFL,Sec Red NCDs - Tranche I - Ser V - Cat. I & II 8.75% Per Annum.,0,0,0,0.010000,1,N9,-,NSE,INE516Y07378,1,5155,-
21212,INDIGRID,Sec Red NCDs - Tranche I - Ser V - Cat. III & IV 8.20% Per Annum.,1102.62,0,0,0.010000,1,NJ,-,NSE,INE219X07264,1,3464,-
1061,PCHFL,Sec Red NCDs - Tranche I - Ser V - Cat. III & IV 9.00% Per Annum.,0,0,0,0.010000,1,NA,-,NSE,INE516Y07428,1,5160,-
12232,L&TFINANCE,Sec Red NCDs - Tranche I - Ser VI - Cat- I & II - 8.50% Per Annum.,0,0,0,0.010000,1,Y8,-,NSE,INE027E07BB0,1,15763,-
12233,L&TFINANCE,Sec Red NCDs - Tranche I - Ser VI - Cat- I & II - 8.65% Per Annum.,1071.15,0,0,0.010000,1,Y9,-,NSE,INE027E07BC8,1,15802,-
19139,L&TFINANCE,Sec Red NCDs - Tranche I - Ser VI - Cat- I & II - 8.84% Monthly Coupon.,0,0,0,0.010000,1,NH,-,NSE,INE027E07980,1,9233,-
19141,L&TFINANCE,Sec Red NCDs - Tranche I - Ser VI - Cat- I & II - 8.98% Monthly Coupon.,1148.9,0,0,0.010000,1,NI,-,NSE,INE027E07998,1,9235,-
21213,INDIGRID,Sec Red NCDs - Tranche I - Ser VI - Cat. I & II 7.72% Quarterly.,0,0,0,0.010000,1,NK,-,NSE,INE219X07272,1,3470,-
21216,INDIGRID,Sec Red NCDs - Tranche I - Ser VI - Cat. III & IV 7.97% Quarterly.,1050,0,0,0.010000,1,NL,-,NSE,INE219X07280,1,3476,-
11828,L&TFINANCE,Sec Red NCDs - Tranche II - Ser III - Cat- I & II - 8.80% Per Annum.,0,0,0,0.010000,1,NN,-,NSE,INE027E07AE6,1,9622,-
11940,L&TFINANCE,Sec Red NCDs - Tranche II - Ser III - Cat- III & IV - 9.00% Per Annum.,1050,0,0,0.010000,1,NO,-,NSE,INE027E07AF3,1,9624,-
11941,L&TFINANCE,Sec Red NCDs - Tranche II - Ser IV - Cat- I & II - 8.48% Monthly Coupon.,0,0,0,0.010000,1,NP,-,NSE,INE027E07AG1,1,9630,-
11942,L&TFINANCE,Sec Red NCDs - Tranche II - Ser IV - Cat- III & IV - 8.66% Monthly Coupon.,1045,0,0,0.010000,1,NQ,-,NSE,INE027E07AH9,1,9644,-
11957,L&TFINANCE,Sec Red NCDs - Tranche II - Ser V - Cat- I & II - Zero Coupon.,0,0,0,0.010000,1,NR,-,NSE,INE027E07AI7,1,9650,-
11958,L&TFINANCE,Sec Red NCDs - Tranche II - Ser V - Cat- III & IV - Zero Coupon.,0,0,0,0.010000,1,NS,-,NSE,INE027E07AJ5,1,9656,-
11961,L&TFINANCE,Sec Red NCDs - Tranche II - Ser VI - Cat- I & II - 8.85% Per Annum.,0,0,0,0.010000,1,NT,-,NSE,INE027E07AK3,1,9662,-
11985,L&TFINANCE,Sec Red NCDs - Tranche II - Ser VI - Cat- III & IV - 9.05% Per Annum.,1100,0,0,0.010000,1,NU,-,NSE,INE027E07AL1,1,9669,-
11986,L&TFINANCE,Sec Red NCDs - Tranche II - Ser VII - Cat- I & II - 8.52% Monthly Coupon.,0,0,0,0.010000,1,NV,-,NSE,INE027E07AM9,1,9674,-
11993,L&TFINANCE,Sec Red NCDs - Tranche II - Ser VII - Cat- III & IV - 8.70% Monthly Coupon.,0,0,0,0.010000,1,NW,-,NSE,INE027E07AN7,1,9676,-
12662,SECURCRED,SecUR Credentials Ltd,119.25,0,0,0.050000,600,SM,-,NSE,INE195Y01010,1,412,-
12220,BRITANNIA,Secured Redeemable NCDs - 8%. Per Annum.,31.58,0,0,0.010000,1,N2,-,NSE,INE216A07052,1,13508,-
16252,SRTRANSFIN,Secured Redeemable NCDs - Series I - 8.93% Monthly Coupon.,0,0,0,0.010000,1,YH,-,NSE,INE721A07NT3,1,298,-
114552,SRTRANSFIN,Secured Redeemable NCDs - Series I - 9.12% Monthly Coupon.,0,0,0,0.010000,1,YO,-,NSE,INE721A07OB9,1,6140,-
16295,SRTRANSFIN,Secured Redeemable NCDs - Series II - 9.03% Monthly Coupon.,0,0,0,0.010000,1,YI,-,NSE,INE721A07NU1,1,498,-
114553,SRTRANSFIN,Secured Redeemable NCDs - Series II - 9.30% Monthly Coupon.,0,0,0,0.010000,1,YP,-,NSE,INE721A07OC7,1,6149,-
39169,ERFLNCDI,Secured Redeemable NCDs - Series III - 8.65% Monthly Coupon.,0,0,0,0.010000,1,N3,-,NSE,INE528S07094,1,2219,-
12409,ECLFINANCE,Secured Redeemable NCDs - Series III - 9.25% Monthly Coupon.,976.11,0,0,0.010000,1,NG,-,NSE,INE804I075Y4,1,4276,-
88479,ECLFINANCE,Secured Redeemable NCDs - Series III - 9.95% Monthly Coupon.,0,0,0,0.010000,1,NO,-,NSE,INE804I077Z7,1,7968,-
62554,RHFL,Secured Redeemable NCDs - Series III A - 9.00%. Per Annum.,0,0,0,0.010000,1,N5,-,NSE,INE217K07AF7,1,19341,-
62555,RHFL,Secured Redeemable NCDs - Series III B - 9.15%. Per Annum.,302.8,0,0,0.010000,1,N6,-,NSE,INE217K07AG5,1,19343,-
88480,ECLFINANCE,Secured Redeemable NCDs - Series IV - 10.40% Per Annum.,1001,0,0,0.010000,1,NP,-,NSE,INE804I078Z5,1,7970,-
39170,ERFLNCDI,Secured Redeemable NCDs - Series IV - 9.00% Per Annum.,0,0,0,0.010000,1,N4,-,NSE,INE528S07102,1,2246,-
16297,SRTRANSFIN,Secured Redeemable NCDs - Series IV - 9.30% Per Annum.,1080,0,0,0.010000,1,YK,-,NSE,INE721A07NW7,1,696,-
114555,SRTRANSFIN,Secured Redeemable NCDs - Series IV - 9.50% Per Annum.,1055,0,0,0.010000,1,YR,-,NSE,INE721A07OE3,1,6166,-
15616,IBUCCREDIT,Secured Redeemable NCDs - Series IV - Category III & IV - 8.66% Monthly coupon.,957,0,0,0.010000,1,N7,-,NSE,INE244L07127,1,4909,-
12410,ECLFINANCE,Secured Redeemable NCDs - Series IV - Zero Coupon.,0,0,0,0.010000,1,NH,-,NSE,INE804I076Y2,1,4280,-
12489,IBULHSGFIN,Secured Redeemable NCDs - Series V - 8.65% Monthly Coupon.,961,0,0,0.010000,1,N8,-,NSE,INE148I07GJ7,1,18624,-
39171,ERFLNCDI,Secured Redeemable NCDs - Series V - 8.88% Monthly Coupon.,887.8,0,0,0.010000,1,N5,-,NSE,INE528S07110,1,2252,-
16298,SRTRANSFIN,Secured Redeemable NCDs - Series V - 9.40% Per Annum.,1106,0,0,0.010000,1,YL,-,NSE,INE721A07NX5,1,1001,-
12411,ECLFINANCE,Secured Redeemable NCDs - Series V - 9.65% Per Annum.,0,0,0,0.010000,1,NI,-,NSE,INE804I077Y0,1,4284,-
114556,SRTRANSFIN,Secured Redeemable NCDs - Series V - 9.70% Per Annum.,1081,0,0,0.010000,1,YS,-,NSE,INE721A07OF0,1,6168,-
15617,IBUCCREDIT,Secured Redeemable NCDs - Series V - Category I & II - 8.90% Per Annum.,0,0,0,0.010000,1,N8,-,NSE,INE244L07135,1,4912,-
15618,IBUCCREDIT,Secured Redeemable NCDs - Series V - Category III & IV - 9.00% Per Annum.,0,0,0,0.010000,1,N9,-,NSE,INE244L07143,1,4914,-
88481,ECLFINANCE,Secured Redeemable NCDs - Series V - Zero Coupon.,1386,0,0,0.010000,1,NQ,-,NSE,INE804I079Z3,1,7972,-
88482,ECLFINANCE,Secured Redeemable NCDs - Series VI - 10.15% Monthly Coupon.,1017.45,0,0,0.010000,1,NR,-,NSE,INE804IA7014,1,7975,-
39172,ERFLNCDI,Secured Redeemable NCDs - Series VI - 9.25% Per Annum.,880,0,0,0.010000,1,N6,-,NSE,INE528S07128,1,2254,-
12413,ECLFINANCE,Secured Redeemable NCDs - Series VI - 9.43% Monthly Coupon.,940.11,0,0,0.010000,1,NJ,-,NSE,INE804I078Y8,1,4288,-
15625,IBUCCREDIT,Secured Redeemable NCDs - Series VI - Category I & II - 8.75% Monthly coupon.,0,0,0,0.010000,1,NA,-,NSE,INE244L07150,1,4926,-
15626,IBUCCREDIT,Secured Redeemable NCDs - Series VI - Category III & IV - 8.84% Monthly coupon.,922,0,0,0.010000,1,NB,-,NSE,INE244L07168,1,4930,-
13187,IBULHSGFIN,Secured Redeemable NCDs - Series VI A - 8.85%. Per Annum.,0,0,0,0.010000,1,N9,-,NSE,INE148I07GK5,1,18626,-
13188,IBULHSGFIN,Secured Redeemable NCDs - Series VI B - 9.00%. Per Annum.,920,0,0,0.010000,1,NA,-,NSE,INE148I07GL3,1,18628,-
88483,ECLFINANCE,Secured Redeemable NCDs - Series VII - 10.60% Per Annum.,985,0,0,0.010000,1,NS,-,NSE,INE804IA7022,1,7986,-
12414,ECLFINANCE,Secured Redeemable NCDs - Series VII - 9.85% Per Annum.,963.8,0,0,0.010000,1,NK,-,NSE,INE804I079Y6,1,4292,-
15627,IBUCCREDIT,Secured Redeemable NCDs - Series VII - Category I & II - 9.10% Per Annum.,0,0,0,0.010000,1,NC,-,NSE,INE244L07176,1,4936,-
15628,IBUCCREDIT,Secured Redeemable NCDs - Series VII - Category III & IV - 9.20% Per Annum.,0,0,0,0.010000,1,ND,-,NSE,INE244L07184,1,4942,-
13193,IBULHSGFIN,Secured Redeemable NCDs - Series VII - Zero Coupon.,1500,0,0,0.010000,1,NB,-,NSE,INE148I07GN9,1,18630,-
16300,SRTRANSFIN,Secured Redeemable NCDs - Series VII - Zero Coupon.,1414,0,0,0.010000,1,YN,-,NSE,INE721A07NZ0,1,1897,-
114558,SRTRANSFIN,Secured Redeemable NCDs - Series VII - Zero Coupon.,1381.3,0,0,0.010000,1,YU,-,NSE,INE721A07OH6,1,6172,-
15844,POONAWALLA,Secured Redeemable NCDs - Tranche I - Series I - 10.25% Per Annum.,0,0,0,0.010000,1,N1,-,NSE,INE511C07656,1,9946,-
22984,SRTRANSFIN,Secured Redeemable NCDs - Tranche I - Series I - 9.12% Monthly Coupon.,0,0,0,0.010000,1,Z3,-,NSE,INE721A07OY1,1,12914,-
25271,IIFL,Secured Redeemable NCDs - Tranche I - Series I - 9.50% Per Annum.,0,0,0,0.010000,1,N1,-,NSE,INE866I07BY4,1,18982,-
25272,IIFL,Secured Redeemable NCDs - Tranche I - Series I - 9.60% Per Annum.,1069,0,0,0.010000,1,N2,-,NSE,INE866I07BZ1,1,18984,-
22985,SRTRANSFIN,Secured Redeemable NCDs - Tranche I - Series II - 9.22% Monthly Coupon.,0,0,0,0.010000,1,Z4,-,NSE,INE721A07OZ8,1,12916,-
15847,POONAWALLA,Secured Redeemable NCDs - Tranche I - Series II - Zero Coupon.,0,0,0,0.010000,1,N2,-,NSE,INE511C07664,1,9948,-
25273,IIFL,Secured Redeemable NCDs - Tranche I - Series II - Zero Coupon.,1330,0,0,0.010000,1,N3,-,NSE,INE866I07CB0,1,18986,-
15848,POONAWALLA,Secured Redeemable NCDs - Tranche I - Series III - 10.04% Monthly Coupon.,0,0,0,0.010000,1,N3,-,NSE,INE511C07672,1,9950,-
50561,DHANILOANS,Secured Redeemable NCDs - Tranche I - Series III - 10.40% Monthly Coupon.,980.3,0,0,0.010000,1,N3,-,NSE,INE614X07043,1,9143,-
26374,SRTRANSFIN,Secured Redeemable NCDs - Tranche I - Series III - 9.31% Monthly Coupon.,1078,0,0,0.010000,1,Z5,-,NSE,INE721A07PA8,1,12919,-
25274,IIFL,Secured Redeemable NCDs - Tranche I - Series III - 9.75% Monthly Coupon.,1010.05,0,0,0.010000,1,N4,-,NSE,INE866I07CD6,1,18988,-
25275,IIFL,Secured Redeemable NCDs - Tranche I - Series IV - 10.20% Per Annum.,1020,0,0,0.010000,1,N5,-,NSE,INE866I07CF1,1,19043,-
15857,POONAWALLA,Secured Redeemable NCDs - Tranche I - Series IV - 10.50% Per Annum.,0,0,0,0.010000,1,N4,-,NSE,INE511C07680,1,9966,-
50608,DHANILOANS,Secured Redeemable NCDs - Tranche I - Series IV - 10.90% Per Annum.,994,0,0,0.010000,1,N4,-,NSE,INE614X07050,1,9148,-
40838,SRTRANSFIN,Secured Redeemable NCDs - Tranche I - Series IX - Zero Coupon.,0,0,0,0.010000,1,ZB,-,NSE,INE721A07PG5,1,12937,-
40834,SRTRANSFIN,Secured Redeemable NCDs - Tranche I - Series V - 9.50% Per Annum.,0,0,0,0.010000,1,Z7,-,NSE,INE721A07PC4,1,12927,-
15869,POONAWALLA,Secured Redeemable NCDs - Tranche I - Series V - Zero Coupon.,0,0,0,0.010000,1,N5,-,NSE,INE511C07698,1,9969,-
87426,DHANILOANS,Secured Redeemable NCDs - Tranche I - Series V - Zero Coupon.,0,0,0,0.010000,1,N5,-,NSE,INE614X07068,1,9154,-
15870,POONAWALLA,Secured Redeemable NCDs - Tranche I - Series VI - 10.27% Monthly Coupon.,0,0,0,0.010000,1,N6,-,NSE,INE511C07706,1,9975,-
87427,DHANILOANS,Secured Redeemable NCDs - Tranche I - Series VI - 10.50% Monthly Coupon.,970.38,0,0,0.010000,1,N6,-,NSE,INE614X07076,1,9157,-
40835,SRTRANSFIN,Secured Redeemable NCDs - Tranche I - Series VI - 9.60% Per Annum.,0,0,0,0.010000,1,Z8,-,NSE,INE721A07PD2,1,12931,-
15873,POONAWALLA,Secured Redeemable NCDs - Tranche I - Series VII - 10.75% Per Annum.,0,0,0,0.010000,1,N7,-,NSE,INE511C07714,1,9982,-
87428,DHANILOANS,Secured Redeemable NCDs - Tranche I - Series VII - 11.00% Per Annum.,966,0,0,0.010000,1,N7,-,NSE,INE614X07084,1,9161,-
40836,SRTRANSFIN,Secured Redeemable NCDs - Tranche I - Series VII - 9.70% Per Annum.,1106,0,0,0.010000,1,Z9,-,NSE,INE721A07PE0,1,12933,-
87429,DHANILOANS,Secured Redeemable NCDs - Tranche I - Series VIII - Zero Coupon.,1230,0,0,0.010000,1,N8,-,NSE,INE614X07092,1,9165,-
40837,SRTRANSFIN,Secured Redeemable NCDs - Tranche I - Series VIII - Zero Coupon.,0,0,0,0.010000,1,ZA,-,NSE,INE721A07PF7,1,12935,-
40839,SRTRANSFIN,Secured Redeemable NCDs - Tranche I - Series X - Zero Coupon.,0,0,0,0.010000,1,ZC,-,NSE,INE721A07PH3,1,12941,-
12452,IIHFL,Secured Redeemable NCDs - Tranche II - Series I - 8.25% Per Annum.,0,0,0,0.010000,1,N7,-,NSE,INE477L07AL3,1,7640,-
37171,IIFL,Secured Redeemable NCDs - Tranche II - Series I - 8.25% Per Annum.,0,0,0,0.010000,1,NH,-,NSE,INE530B07120,1,6176,-
31899,SRTRANSFIN,Secured Redeemable NCDs - Tranche II - Series I - 8.52% Monthly Coupon.,0,0,0,0.010000,1,ZD,-,NSE,INE721A07PI1,1,17155,-
31900,SRTRANSFIN,Secured Redeemable NCDs - Tranche II - Series II - 8.66% Monthly Coupon.,0,0,0,0.010000,1,ZE,-,NSE,INE721A07PJ9,1,17157,-
25281,IIFL,Secured Redeemable NCDs - Tranche II - Series II - 9.50% Quarterly Coupon.,0,0,0,0.010000,1,N9,-,NSE,INE866I07CK1,1,19057,-
37172,IIFL,Secured Redeemable NCDs - Tranche II - Series II - Zero Coupon.,969.82,0,0,0.010000,1,NI,-,NSE,INE530B07138,1,6178,-
12552,IIHFL,Secured Redeemable NCDs - Tranche II - Series II - Zero Coupon.,0,0,0,0.010000,1,N8,-,NSE,INE477L07AM1,1,7645,-
13236,IIHFL,Secured Redeemable NCDs - Tranche II - Series III - 8.20% Monthly coupon.,905.35,0,0,0.010000,1,N9,-,NSE,INE477L07AN9,1,7648,-
37173,IIFL,Secured Redeemable NCDs - Tranche II - Series III - 8.50% Per Annum.,985.8,0,0,0.010000,1,NJ,-,NSE,INE530B07146,1,6189,-
31901,SRTRANSFIN,Secured Redeemable NCDs - Tranche II - Series III - 8.75% Monthly Coupon.,0,0,0,0.010000,1,ZF,-,NSE,INE721A07PK7,1,17159,-
25285,IIFL,Secured Redeemable NCDs - Tranche II - Series III - Zero Coupon.,0,0,0,0.010000,1,NA,-,NSE,INE866I07CL9,1,19071,-
14327,IIHFL,Secured Redeemable NCDs - Tranche II - Series IV - 8.50% Per Annum.,0,0,0,0.010000,1,NA,-,NSE,INE477L07AO7,1,7662,-
31902,SRTRANSFIN,Secured Redeemable NCDs - Tranche II - Series IV - 8.85% Per Annum.,0,0,0,0.010000,1,ZG,-,NSE,INE721A07PL5,1,17161,-
25282,IIFL,Secured Redeemable NCDs - Tranche II - Series IV - 9.85% Per Annum.,0,0,0,0.010000,1,NB,-,NSE,INE866I07CM7,1,19059,-
77768,DHANILOANS,Secured Redeemable NCDs - Tranche II - Series IV - 9.95% Monthly Coupon.,0,0,0,0.010000,1,NC,-,NSE,INE614X07159,1,10539,-
37174,IIFL,Secured Redeemable NCDs - Tranche II - Series IV - Zero Coupon.,0,0,0,0.010000,1,NK,-,NSE,INE530B07153,1,6195,-
77773,DHANILOANS,Secured Redeemable NCDs - Tranche II - Series IX - Zero Coupon.,0,0,0,0.010000,1,NH,-,NSE,INE614X07209,1,10659,-
77769,DHANILOANS,Secured Redeemable NCDs - Tranche II - Series V - 10.41% Per Annum.,0,0,0,0.010000,1,ND,-,NSE,INE614X07167,1,10598,-
37175,IIFL,Secured Redeemable NCDs - Tranche II - Series V - 8.42% Monthly coupon.,939.48,0,0,0.010000,1,NL,-,NSE,INE530B07161,1,6197,-
31910,SRTRANSFIN,Secured Redeemable NCDs - Tranche II - Series V - 9.00% Per Annum.,0,0,0,0.010000,1,ZH,-,NSE,INE721A07PM3,1,17163,-
14349,IIHFL,Secured Redeemable NCDs - Tranche II - Series V - Zero Coupon.,0,0,0,0.010000,1,NB,-,NSE,INE477L07AP4,1,7666,-
14353,IIHFL,Secured Redeemable NCDs - Tranche II - Series VI - 8.43% Monthly coupon.,912,0,0,0.010000,1,NC,-,NSE,INE477L07AQ2,1,7668,-
37176,IIFL,Secured Redeemable NCDs - Tranche II - Series VI - 8.75% Per Annum.,951,0,0,0.010000,1,NM,-,NSE,INE530B07179,1,6200,-
31911,SRTRANSFIN,Secured Redeemable NCDs - Tranche II - Series VI - 9.10% Per Annum.,0,0,0,0.010000,1,ZI,-,NSE,INE721A07PN1,1,17172,-
77770,DHANILOANS,Secured Redeemable NCDs - Tranche II - Series VI - Zero Coupon.,0,0,0,0.010000,1,NE,-,NSE,INE614X07175,1,10626,-
77771,DHANILOANS,Secured Redeemable NCDs - Tranche II - Series VII - 10.13% Monthly Coupon.,950,0,0,0.010000,1,NF,-,NSE,INE614X07183,1,10628,-
14355,IIHFL,Secured Redeemable NCDs - Tranche II - Series VII - 8.75% Per Annum.,0,0,0,0.010000,1,ND,-,NSE,INE477L07AR0,1,7671,-
37177,IIFL,Secured Redeemable NCDs - Tranche II - Series VII - Zero Coupon.,0,0,0,0.010000,1,NN,-,NSE,INE530B07187,1,6207,-
31919,SRTRANSFIN,Secured Redeemable NCDs - Tranche II - Series VII - Zero Coupon.,0,0,0,0.010000,1,ZJ,-,NSE,INE721A07PO9,1,17177,-
77772,DHANILOANS,Secured Redeemable NCDs - Tranche II - Series VIII - 10.61% Per Annum.,0,0,0,0.010000,1,NG,-,NSE,INE614X07191,1,10630,-
14380,IIHFL,Secured Redeemable NCDs - Tranche II - Series VIII - Zero Coupon.,0,0,0,0.010000,1,NE,-,NSE,INE477L07AS8,1,7674,-
31920,SRTRANSFIN,Secured Redeemable NCDs - Tranche II - Series VIII - Zero Coupon.,0,0,0,0.010000,1,ZK,-,NSE,INE721A07PP6,1,17179,-
103739,SRTRANSFIN,Secured Redeemable NCDs - Tranche III - Series I - 9.12% Monthly Coupon.,1025,0,0,0.010000,1,YV,-,NSE,INE721A07OM6,1,8621,-
103740,SRTRANSFIN,Secured Redeemable NCDs - Tranche III - Series II - 9.30% Monthly Coupon.,0,0,0,0.010000,1,YW,-,NSE,INE721A07ON4,1,8625,-
103742,SRTRANSFIN,Secured Redeemable NCDs - Tranche III - Series IV - 9.50% Per Annum.,1025.1,0,0,0.010000,1,YY,-,NSE,INE721A07OP9,1,8633,-
90016,DHANILOANS,Secured Redeemable NCDs - Tranche III - Series IV - 9.81% Monthly Coupon.,0,0,0,0.010000,1,NL,-,NSE,INE614X07241,1,13007,-
90072,DHANILOANS,Secured Redeemable NCDs - Tranche III - Series IX - Zero Coupon.,0,0,0,0.010000,1,NQ,-,NSE,INE614X07290,1,13023,-
90017,DHANILOANS,Secured Redeemable NCDs - Tranche III - Series V - 10.27% Per Annum.,0,0,0,0.010000,1,NM,-,NSE,INE614X07258,1,13010,-
103743,SRTRANSFIN,Secured Redeemable NCDs - Tranche III - Series V - 9.70% Per Annum.,1085,0,0,0.010000,1,YZ,-,NSE,INE721A07OQ7,1,8642,-
90038,DHANILOANS,Secured Redeemable NCDs - Tranche III - Series VI - Zero Coupon.,0,0,0,0.010000,1,NN,-,NSE,INE614X07266,1,13012,-
90042,DHANILOANS,Secured Redeemable NCDs - Tranche III - Series VII - 10.04% Monthly Coupon.,0,0,0,0.010000,1,NO,-,NSE,INE614X07274,1,13017,-
90071,DHANILOANS,Secured Redeemable NCDs - Tranche III - Series VIII - 10.52% Per Annum.,0,0,0,0.010000,1,NP,-,NSE,INE614X07282,1,13021,-
11880,IFCI,Secured Redeemable NCDs Option VI - 9.90% Per Annum.,1041,0,0,0.010000,1,NH,-,NSE,INE039A07801,1,5759,-
12193,IFCI,Secured Redeemable NCDs Option VII - Zero Coupon,2037.55,0,0,0.010000,1,NI,-,NSE,INE039A07819,1,5761,-
8596,DHANILOANS,Secured Redeemable NCDs Series I - Zero Coupon.,910,0,0,0.010000,1,NR,-,NSE,INE614X07324,1,8020,-
11857,INCRED,Secured Redeemable NCDs Series I - Zero Coupon.,1000,0,0,0.010000,1,N1,-,NSE,INE945W07381,1,8216,-
